company_id,sector,annual_revenue,revenue_growth_rate,gross_profit_margin,net_profit_margin,ebitda_margin,operating_profit_margin,total_debt,debt_to_equity_ratio,debt_to_revenue_ratio,interest_coverage_ratio,long_term_debt_ratio,operating_cash_flow,free_cash_flow,current_ratio,quick_ratio,cash_reserve_months,cash_flow_to_debt,market_share_percent,market_growth_rate,customer_retention_rate,revenue_concentration,employee_count,revenue_per_employee,asset_turnover_ratio,inventory_turnover,return_on_assets,return_on_equity,years_in_operation,credit_rating_score,bankruptcy_history,regulatory_violations,management_score,esg_score,financial_distress
COMP_00279,Healthcare,105383547.24,0.1664,0.3869,0.2457,0.3248,-0.0945,357357839.38,3.9898,3.391,5.0417,0.774,-8679057.9,-9067281.66,1.2783,1.0014,1.94,-0.0243,15.2941,0.3292,0.5492,0.7292,4514,23345.93,0.6385,2.5766,0.1169,-0.1744,69,540.75,0,1,1.8,18.69,1
COMP_00280,Retail,25939535.3,0.11,0.526,-0.1532,0.0971,0.2393,43527734.45,0.512,1.678,17.6,0.7547,5511950.49,6221277.03,2.4157,1.4107,11.62,0.1266,10.9145,0.1332,0.8743,0.5695,24256,1069.41,0.5151,4.0615,0.1011,0.2494,75,452.44,0,0,2.58,70.29,0
COMP_00281,Retail,421981182.36,-0.2723,0.6781,0.1404,-0.0385,0.105,962329394.36,3.5499,2.2805,1.8826,0.8264,-7992700.96,-4931948.26,2.9788,1.8273,6.44,-0.0083,34.6775,0.0096,0.8077,0.8274,30367,13896.04,2.9132,9.7108,0.078,0.4671,61,455.46,0,0,8.17,84.42,0
COMP_00282,Energy,490615072.05,0.4913,0.1453,0.0574,0.0589,0.3368,671363208.21,2.4646,1.3684,12.3111,0.8901,99993586.63,101188784.68,3.9679,2.9724,9.47,0.1489,6.4795,0.0494,0.686,0.2714,19683,24925.83,2.0478,9.0624,0.2812,-0.0378,25,653.33,1,0,5.68,12.47,0
COMP_00283,Real Estate,396778294.12,-0.2883,0.2253,-0.1894,-0.0214,0.4013,898111306.6,0.7559,2.2635,9.8188,0.4966,59591467.28,61234619.9,2.5875,1.9467,10.15,0.0664,0.7676,0.3514,0.5404,0.7653,24597,16131.17,1.7554,10.0472,-0.1232,-0.0538,3,594.65,1,0,7.29,80.71,1
COMP_00284,Healthcare,427038675.93,0.5503,0.4299,-0.0584,0.0768,0.2103,1088238281.14,1.3971,2.5483,6.7049,0.2565,15300938.72,9299659.66,3.5142,3.0304,13.31,0.0141,4.637,-0.097,0.7891,0.4584,6080,70236.62,2.6716,11.7009,0.058,0.0497,34,394.13,1,2,4.87,61.26,0
COMP_00285,Finance,121746588.03,0.1403,0.6093,-0.0291,0.0571,0.289,270743567.05,0.3207,2.2238,16.6144,0.4687,23071050.54,26225054.42,3.4179,2.2604,11.15,0.0852,31.2145,0.3009,0.903,0.6581,42985,2832.3,1.1209,9.3412,0.2859,-0.216,33,509.06,0,0,4.64,52.56,0
COMP_00286,Technology,480352860.78,0.0077,0.0754,-0.1329,0.2826,-0.116,888419341.02,1.8652,1.8495,13.2974,0.7831,-2627994.4,-1330158.48,3.7909,2.8325,23.72,-0.003,24.3178,0.362,0.7019,0.5529,26159,18362.81,1.6276,2.8324,-0.0319,0.3085,21,375.16,0,2,8.47,54.83,0
COMP_00287,Manufacturing,99265926.52,0.5318,0.7388,0.1789,0.4727,0.1862,111215232.36,1.3515,1.1204,15.3102,0.7689,-1201992.88,-966670.92,3.0307,2.3098,1.1,-0.0108,27.4606,0.025,0.7037,0.1871,21311,4657.97,0.5941,16.3949,-0.1352,0.4317,54,349.15,0,1,8.0,83.42,0
COMP_00288,Technology,475763475.37,-0.278,0.3684,-0.0546,0.3114,0.3032,1089058419.57,1.9723,2.2891,8.5858,0.3688,-35825987.24,-18451649.33,1.2459,0.9361,18.3,-0.0329,11.2845,0.311,0.8968,0.4493,22298,21336.6,1.8976,18.825,0.064,-0.228,64,687.26,0,0,3.32,24.59,1
COMP_00289,Telecom,497414827.69,0.2233,0.3015,-0.0334,0.456,0.1481,1586085890.94,2.9437,3.1887,18.8768,0.1378,28467483.11,24662818.0,1.5433,0.8223,1.7,0.0179,21.8324,-0.0195,0.6011,0.6391,42394,11733.14,2.7153,12.4225,0.1969,-0.0122,20,783.57,0,0,4.51,13.26,0
COMP_00290,Technology,356149680.07,0.194,0.2549,0.3389,0.3705,0.2061,43985486.26,3.6885,0.1235,7.2221,0.5079,-21695693.84,-17107256.53,3.2464,2.224,10.63,-0.4932,24.8057,-0.0919,0.5828,0.8187,9726,36618.31,2.2912,10.4235,-0.0595,0.3974,31,507.87,0,0,7.22,79.91,0
COMP_00291,Finance,490590722.16,-0.1026,0.172,0.0803,0.3367,0.3894,272453822.39,3.0662,0.5554,10.8554,0.4793,33262228.63,31138214.33,2.3229,1.5157,5.24,0.1221,11.4919,0.2023,0.8339,0.2748,35625,13770.97,1.8044,4.0525,-0.0383,-0.1766,76,356.53,0,0,5.25,56.87,0
COMP_00292,Technology,285200350.0,0.086,0.6041,0.0353,0.1484,-0.0311,144661813.87,3.424,0.5072,18.7062,0.1686,-27401641.67,-28402099.79,1.3796,1.3061,22.71,-0.1894,25.386,0.2231,0.8151,0.3841,25927,11000.13,1.6574,18.6178,-0.0775,0.25,43,407.45,0,2,3.1,22.4,0
COMP_00293,Healthcare,130511349.8,0.287,0.7188,0.2343,0.0949,-0.0911,422712953.75,4.3416,3.2389,2.1222,0.7359,-4955080.19,-5143386.42,2.7983,1.9856,17.48,-0.0117,22.0751,-0.0249,0.9378,0.3885,7723,16899.05,1.8851,8.51,0.0117,-0.1446,50,770.78,1,0,5.36,66.14,0
COMP_00294,Healthcare,219060946.95,0.3544,0.3396,0.3458,0.4078,0.2644,515525358.22,4.3817,2.3533,2.6218,0.3269,59792417.4,60124571.47,3.6729,2.5558,11.38,0.116,10.4386,0.1562,0.6604,0.5195,38596,5675.74,1.9604,15.9573,0.2481,0.2828,13,392.59,1,2,4.07,82.54,0
COMP_00295,Retail,297186906.75,-0.2994,0.7167,-0.185,0.4432,0.3437,991439165.72,4.3175,3.3361,19.8867,0.6166,64853531.44,37051744.03,1.7519,1.2573,22.88,0.0654,1.9447,0.0927,0.597,0.7904,38643,7690.58,1.9151,5.4808,-0.0586,0.2233,41,402.11,0,0,3.74,11.03,1
COMP_00296,Energy,37467699.45,0.5432,0.6267,0.0689,0.1711,0.3603,77991456.64,0.8505,2.0816,19.4421,0.1812,-207367.37,-164277.88,2.5869,2.3636,17.45,-0.0027,8.4015,-0.0619,0.7058,0.4164,9101,4116.88,1.5074,18.3614,-0.0319,0.4628,64,403.74,0,0,1.29,62.0,0
COMP_00297,Real Estate,311549289.04,-0.1519,0.3867,0.1665,-0.0946,0.235,520253618.75,1.3302,1.6699,15.5482,0.7886,58358416.75,62511513.82,2.5353,1.9652,22.87,0.1122,21.7218,0.1539,0.6842,0.2174,42102,7399.87,1.9524,14.8161,0.2482,0.1448,33,688.92,0,0,7.03,39.4,0
COMP_00298,Manufacturing,490607740.54,-0.0898,0.5218,-0.0089,0.3755,0.3499,1370741297.44,2.5614,2.794,9.9417,0.6914,82124162.39,78675779.25,0.9444,0.6376,17.06,0.0599,21.0062,0.1926,0.9503,0.5052,1757,279230.36,1.6585,7.6406,0.268,0.065,78,336.18,0,0,7.6,15.84,0
COMP_00299,Telecom,95863717.24,-0.0629,0.3545,0.2634,0.071,0.2704,62043353.4,1.8578,0.6472,10.3682,0.4107,-2802072.91,-2736839.34,0.8159,0.743,2.33,-0.0452,17.817,0.0086,0.9405,0.1301,23528,4074.45,1.3823,15.6529,-0.126,0.1138,40,789.81,0,2,3.33,37.49,0
COMP_00300,Technology,396504963.03,-0.266,0.4411,0.3829,-0.0941,-0.0976,553738845.72,0.7452,1.3965,5.5157,0.6036,19200122.71,12649966.72,3.613,3.3183,14.98,0.0347,8.8765,0.2699,0.7055,0.3756,11519,34421.82,1.6613,7.4771,0.0934,0.1798,75,661.94,0,0,9.79,84.66,0
COMP_00301,Technology,454041498.1,-0.1893,0.0906,0.3661,0.383,0.3072,765210855.78,1.51,1.6853,8.9383,0.25,120539979.86,87697886.29,3.7674,2.3318,23.54,0.1575,15.6143,-0.0637,0.698,0.5114,17411,26077.85,2.4968,5.8652,-0.0166,0.4712,37,522.32,0,0,9.85,35.85,0
COMP_00302,Finance,471907094.82,0.5877,0.5374,-0.0404,0.2104,-0.0424,526062464.67,4.8796,1.1148,8.9113,0.8883,92251774.58,107848583.55,3.6648,2.4812,5.53,0.1754,5.1271,0.1755,0.7136,0.5141,36175,13045.12,2.7406,16.5384,-0.074,-0.2528,76,303.07,0,1,9.45,58.59,0
COMP_00303,Energy,480107666.6,-0.0163,0.087,-0.0642,0.3111,-0.008,654084801.31,1.7999,1.3624,1.2038,0.7369,98009024.72,107108935.29,1.8883,1.7654,19.13,0.1498,23.2172,0.0517,0.8508,0.7556,32649,14705.13,1.9881,18.739,0.0832,0.1682,76,479.73,0,0,2.17,34.29,0
COMP_00304,Healthcare,261208359.72,-0.1962,0.622,0.3745,0.4488,0.0868,95486710.36,2.1527,0.3656,9.3366,0.7312,32795862.4,20184056.61,1.5067,1.1202,4.84,0.3435,30.4337,0.118,0.764,0.7409,32141,8126.95,2.6129,2.9338,0.2005,0.1067,75,483.65,0,0,8.97,37.63,0
COMP_00305,Manufacturing,488676646.09,-0.2037,0.6275,0.0752,0.2247,0.0387,377817516.62,0.1314,0.7731,9.856,0.2227,81225838.06,71583124.86,3.7976,2.6366,11.13,0.215,16.2826,0.3467,0.6382,0.3261,4503,108522.46,0.2125,3.5666,-0.0728,0.4747,53,448.66,0,1,3.97,49.36,0
COMP_00306,Retail,378897793.36,0.3475,0.216,-0.075,0.2019,0.043,470094267.18,3.6251,1.2407,13.4828,0.1142,39214175.09,33071474.05,3.5898,2.1106,2.49,0.0834,7.5336,0.235,0.869,0.3408,22512,16830.93,2.8338,17.952,-0.0047,0.3276,36,457.8,0,0,2.39,83.98,0
COMP_00307,Healthcare,81674046.68,0.4691,0.2766,0.2242,0.0744,-0.0484,229179618.82,2.1264,2.806,10.5708,0.5683,16037313.36,12999235.21,3.3694,2.2676,8.5,0.07,28.9932,-0.0256,0.9338,0.8853,4568,17879.61,0.2225,19.0504,0.106,0.399,52,426.07,1,1,6.24,39.11,0
COMP_00308,Telecom,238973153.13,-0.0687,0.3869,-0.0293,0.0831,0.0263,172178007.62,0.6054,0.7205,17.3028,0.2153,46143579.01,38272845.67,1.6696,1.3091,18.74,0.268,11.0265,0.3432,0.8445,0.4132,37270,6411.94,2.8181,14.713,0.2515,-0.2392,8,656.03,0,0,1.99,44.44,0
COMP_00309,Energy,359447256.51,-0.2812,0.4677,-0.0397,0.3779,-0.1382,459581092.49,4.8459,1.2786,7.6675,0.7243,-31475619.05,-29902529.21,2.7356,1.4154,1.56,-0.0685,20.8295,0.0864,0.5934,0.2143,28908,12434.18,0.7031,9.7496,0.2509,0.3846,23,665.26,1,0,4.42,80.92,1
COMP_00310,Telecom,124422817.59,-0.0992,0.2511,0.3275,0.1694,0.1337,39906003.36,3.9094,0.3207,8.4895,0.4329,19000578.25,22363767.84,3.1265,1.6804,8.02,0.4761,2.7322,0.0706,0.8801,0.6256,16083,7736.29,0.461,11.3122,0.1468,0.3042,29,809.48,0,0,3.15,47.12,0
COMP_00311,Real Estate,320666976.59,-0.2491,0.4647,-0.1025,-0.0019,0.3112,639459581.72,3.6581,1.9942,11.6439,0.3709,48717479.69,54209290.95,2.5165,1.2644,15.3,0.0762,25.156,0.1508,0.9747,0.2948,10353,30973.34,2.679,8.6778,0.1813,0.1004,12,610.5,1,2,5.8,73.43,1
COMP_00312,Retail,333633639.04,-0.2069,0.2585,-0.1614,-0.0433,0.3673,726738481.71,4.7936,2.1783,4.4531,0.1589,-24379281.86,-27124108.21,2.607,1.5603,22.79,-0.0335,16.1774,0.0026,0.8289,0.5827,40999,8137.6,0.2465,18.9893,-0.1008,-0.0451,67,525.62,0,2,6.21,12.2,1
COMP_00313,Real Estate,82187172.16,0.0884,0.0888,-0.0385,0.1838,0.3423,250075509.22,2.0967,3.0428,8.1732,0.8969,5272513.06,5232250.64,3.1484,1.8335,6.27,0.0211,14.8749,0.3571,0.6171,0.757,6363,12916.42,2.5163,14.2669,0.1549,-0.0172,1,660.97,0,0,6.81,20.52,0
COMP_00314,Finance,282977570.91,-0.0931,0.0518,0.1642,0.179,0.0999,816388705.97,3.6208,2.885,13.8803,0.8648,73437108.09,37622663.55,3.1839,2.8109,4.57,0.09,32.7258,0.1339,0.5027,0.2389,31490,8986.27,0.7672,19.064,0.0009,0.2207,16,435.86,0,0,5.04,64.11,0
COMP_00315,Telecom,386041828.58,0.1644,0.1208,-0.1261,0.2921,0.2883,413174796.23,1.1104,1.0703,8.5303,0.2053,108622724.07,87802178.09,1.3398,0.7816,5.29,0.2629,17.253,0.0969,0.685,0.4613,14924,25867.18,1.3183,18.272,0.171,-0.2224,67,783.93,1,1,4.39,72.24,0
COMP_00316,Finance,249948936.6,-0.0719,0.6046,0.083,0.1826,0.0227,141381752.18,3.5159,0.5656,18.179,0.3662,53210224.17,45643111.17,1.8674,1.4893,6.07,0.3764,0.6846,-0.0145,0.7257,0.4064,27934,8947.84,0.2232,14.3371,-0.0924,-0.1057,68,638.87,1,0,5.54,71.81,1
COMP_00317,Technology,7039455.27,0.5465,0.723,0.1764,-0.0139,-0.1167,4439663.5,0.169,0.6307,12.4984,0.4126,-277435.66,-302333.83,3.2341,1.7893,15.5,-0.0625,33.5977,0.3013,0.9366,0.8995,21346,329.78,2.9203,6.2111,0.1124,0.2296,53,566.71,0,0,4.59,53.76,0
COMP_00318,Real Estate,5510196.07,0.5153,0.3489,0.3092,0.2047,0.2556,18704236.07,0.7189,3.3945,3.4985,0.3374,274892.57,315023.98,1.4151,1.0855,23.97,0.0147,0.5262,0.3764,0.7974,0.6693,3125,1763.26,1.4398,10.0875,0.0116,-0.0631,35,405.23,1,1,9.65,28.24,0
COMP_00319,Energy,179157642.64,0.2101,0.4089,-0.0621,0.4441,0.2393,428001833.59,2.1838,2.389,10.0052,0.8476,-4833433.18,-3944478.4,3.7046,2.5785,12.8,-0.0113,18.8018,0.3348,0.6352,0.1659,42562,4209.33,1.414,14.1299,0.0424,0.3318,65,306.87,1,0,9.43,29.46,0
COMP_00320,Telecom,463170840.15,0.019,0.1528,0.2904,-0.0043,0.331,113356745.69,0.1593,0.2447,15.4132,0.6771,74503092.82,52921166.78,3.4361,2.35,6.88,0.6572,22.2125,-0.0193,0.832,0.2829,15729,29446.93,0.2649,10.4408,-0.1011,0.289,70,400.58,1,0,5.99,25.92,0
COMP_00321,Manufacturing,115109713.02,0.043,0.4357,-0.0591,0.3139,0.2197,65042682.01,2.3636,0.565,13.0452,0.8647,24087603.06,17732047.85,3.6341,3.2178,18.05,0.3703,31.3175,0.2758,0.5443,0.2258,46648,2467.62,0.7209,9.9654,0.1605,0.1029,70,727.08,0,1,4.8,45.75,0
COMP_00322,Retail,317547480.75,0.0707,0.1513,0.2061,0.2563,-0.0559,556254343.26,2.6617,1.7517,17.7626,0.7996,80500282.93,72857874.19,1.5405,0.8865,4.22,0.1447,23.8045,0.0021,0.6024,0.1122,19344,16415.81,0.7464,9.6154,0.1854,0.3315,50,537.38,0,1,5.11,54.03,0
COMP_00323,Healthcare,111815859.48,0.3548,0.4779,0.0584,0.3492,0.3619,90192677.63,3.1459,0.8066,15.1247,0.7036,27312073.65,18913074.86,0.8679,0.6664,1.21,0.3028,28.4085,-0.0806,0.8574,0.3527,34024,3286.38,0.2307,5.2165,-0.0895,-0.1716,25,742.3,1,0,9.9,10.65,0
COMP_00324,Energy,161513324.84,0.1065,0.7033,-0.1312,-0.0096,0.2264,457476890.48,0.5919,2.8324,1.7015,0.6576,-9741842.37,-11081512.36,0.8521,0.7412,14.72,-0.0213,26.9703,0.1422,0.6427,0.3596,28140,5739.63,0.6769,8.9387,0.0766,0.3514,79,431.98,0,0,3.77,36.21,1
COMP_00325,Energy,424173002.71,0.4711,0.187,0.2286,0.465,0.3346,869104268.55,0.987,2.0489,2.694,0.7929,-21094291.91,-16728962.92,2.4457,2.0085,5.44,-0.0243,7.5524,0.2352,0.5149,0.288,4562,92979.61,2.8314,19.7809,0.2042,-0.138,27,379.74,1,1,5.12,78.29,0
COMP_00326,Finance,364701859.69,0.5497,0.5852,-0.0693,0.2726,0.3145,796125744.63,3.1051,2.1829,13.1701,0.6473,96233414.79,114810786.45,1.5696,1.4793,9.88,0.1209,24.5463,-0.0379,0.7384,0.5425,49610,7351.38,1.8317,6.6172,-0.0495,0.2503,5,414.4,1,0,6.16,42.12,0
COMP_00327,Real Estate,48604239.38,0.0024,0.0665,-0.094,0.4082,0.0287,81344388.61,3.3251,1.6736,5.149,0.251,11544176.27,6657072.46,1.4223,0.7125,5.93,0.1419,22.3516,0.2028,0.8159,0.2748,30599,1588.43,0.2495,7.5889,-0.1087,0.2562,66,706.16,0,1,1.76,51.83,0
COMP_00328,Telecom,214922308.47,0.2046,0.3128,0.015,0.048,-0.1053,208606480.4,0.2269,0.9706,11.9628,0.6185,18085984.35,11421578.8,1.2784,1.148,22.07,0.0867,8.6146,0.3218,0.8787,0.8529,34844,6168.13,0.8026,19.3401,0.2601,0.1878,62,644.71,0,0,4.57,46.78,0
COMP_00329,Telecom,15555712.06,-0.2144,0.1275,0.192,0.3436,-0.0441,32728787.04,2.7478,2.104,15.9482,0.512,1120335.4,961374.91,2.4673,1.9148,8.44,0.0342,4.5788,0.0045,0.6469,0.686,11442,1359.53,1.3595,11.2171,0.1934,0.1357,40,769.36,0,0,3.29,21.63,0
COMP_00330,Technology,240964183.15,-0.1196,0.2967,-0.0596,0.3686,-0.0943,611494363.48,3.9464,2.5377,11.7502,0.8855,29185550.53,32332154.5,2.4183,1.2119,11.05,0.0477,26.3322,0.1139,0.7038,0.1971,10496,22957.72,0.6805,15.8915,-0.0132,0.4054,53,612.32,0,1,6.09,18.14,0
COMP_00331,Technology,331554571.84,0.0721,0.1715,-0.0898,0.1385,-0.004,451319862.76,0.4386,1.3612,8.602,0.508,45971480.32,34375964.06,1.9781,1.4034,6.02,0.1019,33.9923,0.1494,0.7671,0.3151,47179,7027.59,0.64,6.4336,0.18,0.2341,39,643.24,0,1,3.5,28.2,0
COMP_00332,Retail,60132809.18,-0.1144,0.3113,-0.194,0.1304,0.1257,109249789.46,2.1245,1.8168,13.1023,0.1308,101421.45,110166.77,0.9845,0.8323,2.49,0.0009,25.8718,0.3156,0.5358,0.886,32603,1844.39,2.8842,9.248,-0.137,-0.0175,4,500.12,1,0,5.18,62.73,0
COMP_00333,Finance,145153584.52,0.4889,0.3423,0.083,0.2947,0.3941,428918028.24,1.6999,2.9549,3.3006,0.3114,8926467.22,7121685.61,3.7508,2.1835,12.55,0.0208,26.2558,0.2857,0.5949,0.2601,10650,13629.44,2.9793,13.2012,0.2136,0.3284,9,681.8,1,0,5.63,79.82,0
COMP_00334,Energy,199520476.13,-0.1575,0.2604,0.0572,-0.044,0.3732,120813237.71,4.577,0.6055,14.6026,0.8339,29504526.49,32369251.51,1.9978,1.6088,20.91,0.2442,5.918,0.2847,0.6772,0.1936,14787,13492.97,1.9457,6.5094,0.025,-0.1283,71,501.58,0,0,3.7,30.96,0
COMP_00335,Telecom,459845981.3,0.1101,0.5096,-0.0597,0.3414,0.2812,898430075.71,1.0104,1.9538,14.092,0.8699,-8044106.71,-5584234.97,0.9327,0.525,8.76,-0.009,8.7222,0.2395,0.6282,0.2859,32108,14321.85,2.6268,8.9259,-0.0308,-0.0245,42,571.7,0,0,7.76,36.59,0
COMP_00336,Manufacturing,496634252.7,0.2451,0.6932,-0.1678,-0.0743,-0.1355,637977875.86,1.66,1.2846,10.5309,0.6828,148758494.15,123517781.12,0.6298,0.5426,18.85,0.2332,20.5431,0.2089,0.7236,0.6711,42633,11649.06,1.4187,10.5676,-0.0554,0.3236,5,337.09,0,1,1.91,38.32,0
COMP_00337,Finance,23410738.2,0.3227,0.3304,0.0576,0.0144,0.0548,58281083.73,4.5024,2.4895,5.9369,0.1455,308454.76,214410.58,1.0341,0.7816,1.27,0.0053,1.1969,0.1544,0.8124,0.5143,31949,732.75,0.2167,17.1466,0.0357,0.4754,31,478.04,0,0,2.47,69.5,0
COMP_00338,Retail,380742953.82,0.0448,0.1846,0.2729,0.2985,0.2594,62424645.03,1.7202,0.164,16.0525,0.1188,46056994.49,29967281.36,1.5399,0.7935,6.03,0.7378,23.4105,0.0848,0.759,0.1541,3768,101046.43,1.8338,14.4681,0.1435,0.4285,62,370.19,0,0,1.25,41.5,0
COMP_00339,Retail,186490309.13,0.4822,0.2395,0.2292,-0.041,-0.0726,443774058.93,2.7036,2.3796,10.4557,0.4837,22689126.66,18033363.35,2.7053,1.4633,3.59,0.0511,5.1539,0.1566,0.8716,0.3894,13463,13852.06,0.665,18.4949,0.2075,-0.0547,41,558.62,1,1,1.92,51.55,0
COMP_00340,Finance,196836634.93,0.2115,0.6478,0.3165,0.4831,0.3307,88547412.09,0.2619,0.4499,1.6539,0.8997,15863869.74,11648755.89,3.8983,3.4645,9.97,0.1792,14.5275,0.3269,0.8006,0.1693,1366,144097.1,1.8136,19.4051,-0.1413,0.3785,29,334.09,1,1,3.59,64.55,0
COMP_00341,Retail,377378221.7,0.0956,0.4501,-0.1943,0.421,0.3987,120840416.29,4.926,0.3202,18.4129,0.7954,-1276526.11,-1341632.61,1.4522,0.7477,21.52,-0.0106,11.2746,0.1853,0.6401,0.3325,17785,21218.9,2.6973,10.5103,0.2733,0.1356,76,495.79,0,0,2.02,82.52,0
COMP_00342,Finance,459294789.64,-0.2395,0.3685,0.3799,0.2758,0.0625,1177502881.34,4.1422,2.5637,15.4705,0.8465,57936009.21,59288640.63,3.2643,2.0707,9.28,0.0492,3.8153,0.3928,0.5576,0.2368,21401,21461.37,2.2995,9.5603,0.2267,0.0521,28,567.24,0,0,4.94,17.7,0
COMP_00343,Healthcare,475513368.66,0.1182,0.1547,0.0048,0.3914,0.2735,1082821601.21,3.2086,2.2772,11.9037,0.5988,-30239908.37,-22709789.63,3.6899,2.7862,14.68,-0.0279,20.2991,-0.0287,0.8071,0.2765,35370,13443.97,0.9238,12.0897,0.2817,0.1097,38,603.35,0,0,3.32,84.99,0
COMP_00344,Finance,288984170.43,0.4387,0.3648,0.3942,0.4325,-0.0611,908214296.81,0.3977,3.1428,9.0181,0.7873,15827791.71,18907749.76,1.8705,1.1149,21.61,0.0174,12.7075,0.1206,0.6017,0.7225,18028,16029.74,2.4666,18.1616,-0.0343,0.2617,28,432.96,0,0,5.74,50.4,0
COMP_00345,Real Estate,179203458.49,0.2531,0.2449,-0.0484,0.0557,0.2645,334541827.87,0.4669,1.8668,19.218,0.3558,-1845638.28,-2180965.79,1.3865,0.8331,8.95,-0.0055,1.6351,0.0001,0.653,0.7268,23438,7645.85,2.1918,2.3555,-0.078,0.0771,75,326.29,1,1,6.86,18.27,0
COMP_00346,Finance,393986993.84,0.4489,0.7102,0.0829,0.4096,-0.1371,749395981.65,2.7704,1.9021,15.6129,0.1219,-19828928.24,-22654222.03,2.2187,1.8842,9.1,-0.0265,15.6103,0.0825,0.8817,0.6859,45505,8658.1,2.8186,6.1756,0.2436,-0.2496,9,302.71,0,0,9.61,51.83,0
COMP_00347,Retail,126249690.25,0.1446,0.6688,0.0124,0.0169,-0.0595,316111630.35,1.4968,2.5039,10.9324,0.8346,34111804.32,31060694.28,3.6385,2.2957,2.57,0.1079,20.7,0.2949,0.6056,0.6506,44590,2831.35,1.939,17.0768,-0.1417,-0.2639,31,411.07,0,2,9.59,46.75,0
COMP_00348,Telecom,282472940.39,-0.1934,0.1087,0.0135,0.148,0.2759,338840912.68,3.1517,1.1996,13.2365,0.2747,50838679.28,40092273.13,0.5384,0.2786,8.7,0.15,4.6515,0.3124,0.7582,0.2961,45432,6217.49,2.9463,11.3971,0.037,0.0814,13,567.35,1,0,7.44,24.59,1
COMP_00349,Real Estate,179930652.3,-0.2877,0.4117,0.3054,0.235,0.2771,40574784.65,3.0311,0.2255,5.9746,0.6828,-5842068.86,-4201125.56,2.2032,1.8166,18.03,-0.144,20.5163,-0.0841,0.5455,0.4526,13296,13532.69,1.6777,16.9994,0.0434,0.054,22,497.43,0,1,6.96,34.69,1
COMP_00350,Retail,328658905.78,-0.0271,0.2075,0.2479,0.3283,0.2347,289928362.4,4.2094,0.8822,4.3165,0.6272,91945071.3,46940022.91,3.1516,2.9293,20.35,0.3171,10.6406,0.3767,0.6999,0.468,20306,16185.31,1.6704,13.7284,-0.0482,0.3435,42,645.35,0,0,5.32,37.01,0
COMP_00351,Technology,120959057.53,0.3282,0.3375,0.3953,-0.0819,0.1364,109981490.9,1.4787,0.9092,5.8297,0.2265,-1645425.02,-1550425.93,2.604,2.2768,17.48,-0.015,9.1617,0.3359,0.9705,0.5279,24266,4984.71,0.2531,16.6346,-0.0457,-0.1217,76,471.63,0,0,7.12,45.03,0
COMP_00352,Technology,96604879.92,0.4112,0.6638,0.1681,0.0743,0.2549,119909849.94,2.9315,1.2412,6.2162,0.2566,-555931.57,-493229.9,2.2407,1.6735,0.66,-0.0046,27.8624,0.3525,0.9581,0.7851,29230,3304.99,2.8222,9.5312,0.1503,0.1673,37,604.2,1,1,8.73,75.67,0
COMP_00353,Telecom,459201304.25,-0.0338,0.4193,0.078,0.2651,0.3143,1518933810.01,3.9091,3.3078,14.9249,0.3633,-21440958.32,-20174013.4,2.4376,1.6849,3.25,-0.0141,16.4242,0.0884,0.9544,0.8109,41930,10951.62,1.4067,2.1795,-0.0063,0.1988,36,774.14,0,0,9.47,43.86,0
COMP_00354,Telecom,51800037.79,0.1461,0.284,-0.146,0.1144,0.4299,146929020.9,2.5048,2.8365,3.2312,0.7055,9901124.19,8942382.88,2.6673,2.4441,17.68,0.0674,13.2895,0.1485,0.7857,0.2728,23864,2170.64,2.6312,14.1319,-0.1034,-0.1573,11,582.55,0,0,8.04,77.32,0
COMP_00355,Real Estate,253472995.96,0.079,0.1955,0.3979,0.365,0.3832,831962053.7,4.1702,3.2823,15.663,0.1314,32533302.9,19402899.55,2.8873,2.4392,22.65,0.0391,28.4745,-0.0157,0.6415,0.4456,5520,45919.02,1.2802,10.9467,0.0021,-0.1559,78,605.63,0,0,8.22,43.16,0
COMP_00356,Healthcare,111205538.7,0.0695,0.6102,0.1309,0.291,0.3267,388693673.09,0.7433,3.4953,10.7062,0.4257,-8529414.45,-8416532.53,1.7466,1.3219,16.84,-0.0219,31.871,0.0984,0.6704,0.2184,34848,3191.16,2.7966,19.7004,0.0751,0.2831,16,651.49,1,0,3.03,30.4,0
COMP_00357,Telecom,20426051.7,-0.0918,0.4872,0.2203,0.0406,0.2669,32167939.21,3.6961,1.5748,7.9992,0.6321,-1835893.94,-1381152.27,2.3108,2.0703,5.81,-0.0571,11.0964,-0.0369,0.5989,0.6185,23322,875.83,2.8578,4.1644,-0.1315,-0.1177,21,457.67,0,0,8.88,41.39,0
COMP_00358,Technology,18973390.33,-0.1773,0.3776,0.044,-0.0124,0.1945,16545731.31,4.7206,0.872,6.3577,0.2372,2145203.52,1847892.0,1.4575,1.1234,3.03,0.1297,1.8589,0.3316,0.5468,0.5577,14003,1354.95,0.2587,13.1515,0.2958,-0.1037,54,704.27,0,0,7.81,12.92,1
COMP_00359,Finance,88435664.28,-0.123,0.2022,0.1286,0.2774,-0.0776,177226322.43,1.7262,2.004,10.5074,0.1955,14203871.07,10737524.88,3.944,3.6997,21.11,0.0801,18.971,0.1906,0.581,0.7807,17264,5122.55,2.1853,7.4221,0.1685,-0.1002,9,721.99,0,0,4.03,52.28,0
